n,wr,aw,al,pf,ret,score,bb_period,bb_std,stoch_k,stoch_smk,stoch_smd,os,ob,sl,tp1,tp2,mid_exit,use_ema,use_vol,use_bbw,bbw_max,leverage,equity_pct,commission
13,46.15384615384615,7.228618262235661,-6.000000000000007,1.0326597517479503,5.66914072835325,47.66121931144386,25,1.5,9,3,3,25,75,2.0,1.2,2.5,True,True,True,True,0.1,3,0.1,0.04
13,46.15384615384615,7.228618262235661,-6.000000000000007,1.0326597517479503,5.66914072835325,47.66121931144386,25,1.5,9,3,3,25,80,2.0,1.2,2.5,True,True,True,True,0.1,3,0.1,0.04
13,46.15384615384615,7.228618262235661,-6.000000000000007,1.0326597517479503,5.006521112281126,47.66121931144386,25,1.5,9,3,3,15,75,2.0,1.8,2.5,True,True,True,True,0.1,3,0.1,0.04
13,46.15384615384615,7.228618262235661,-6.000000000000007,1.0326597517479503,5.006521112281126,47.66121931144386,25,1.5,9,3,3,15,80,2.0,1.8,2.5,True,True,True,True,0.1,3,0.1,0.04
13,46.15384615384615,7.228618262235661,-6.000000000000007,1.0326597517479503,5.006521112281126,47.66121931144386,25,1.5,9,3,3,20,75,2.0,1.8,2.5,True,True,True,True,0.1,3,0.1,0.04
13,46.15384615384615,7.228618262235661,-6.000000000000007,1.0326597517479503,5.006521112281126,47.66121931144386,25,1.5,9,3,3,20,80,2.0,1.8,2.5,True,True,True,True,0.1,3,0.1,0.04
13,46.15384615384615,7.228618262235661,-6.000000000000007,1.0326597517479503,5.006521112281126,47.66121931144386,25,1.5,9,3,3,25,75,2.0,1.8,2.5,True,True,True,True,0.1,3,0.1,0.04
13,46.15384615384615,7.228618262235661,-6.000000000000007,1.0326597517479503,5.006521112281126,47.66121931144386,25,1.5,9,3,3,25,80,2.0,1.8,2.5,True,True,True,True,0.1,3,0.1,0.04
13,46.15384615384615,7.228618262235661,-6.000000000000007,1.0326597517479503,3.802673439109161,47.66121931144386,25,1.5,9,3,3,15,75,2.0,0.8,2.5,True,True,True,True,0.1,3,0.1,0.04
13,46.15384615384615,7.228618262235661,-6.000000000000007,1.0326597517479503,3.802673439109161,47.66121931144386,25,1.5,9,3,3,15,80,2.0,0.8,2.5,True,True,True,True,0.1,3,0.1,0.04
13,46.15384615384615,7.228618262235661,-6.000000000000007,1.0326597517479503,3.802673439109161,47.66121931144386,25,1.5,9,3,3,20,75,2.0,0.8,2.5,True,True,True,True,0.1,3,0.1,0.04
13,46.15384615384615,7.228618262235661,-6.000000000000007,1.0326597517479503,3.802673439109161,47.66121931144386,25,1.5,9,3,3,20,80,2.0,0.8,2.5,True,True,True,True,0.1,3,0.1,0.04
13,46.15384615384615,7.228618262235661,-6.000000000000007,1.0326597517479503,3.802673439109161,47.66121931144386,25,1.5,9,3,3,25,75,2.0,0.8,2.5,True,True,True,True,0.1,3,0.1,0.04
13,46.15384615384615,7.228618262235661,-6.000000000000007,1.0326597517479503,3.802673439109161,47.66121931144386,25,1.5,9,3,3,25,80,2.0,0.8,2.5,True,True,True,True,0.1,3,0.1,0.04
11,45.45454545454545,8.410077030158297,-4.4999999999999885,1.5574216722515406,5.197253743621877,70.79189419325185,20,1.5,9,3,3,15,85,1.5,1.8,2.5,True,True,True,True,0.1,3,0.1,0.04
11,45.45454545454545,8.410077030158297,-4.4999999999999885,1.5574216722515406,5.197253743621877,70.79189419325185,20,1.5,9,3,3,20,85,1.5,1.8,2.5,True,True,True,True,0.1,3,0.1,0.04
11,45.45454545454545,8.410077030158297,-4.4999999999999885,1.5574216722515406,5.197253743621877,70.79189419325185,20,1.5,9,3,3,25,85,1.5,1.8,2.5,True,True,True,True,0.1,3,0.1,0.04
11,45.45454545454545,8.410077030158297,-4.4999999999999885,1.5574216722515406,4.813257812852489,70.79189419325185,20,1.5,9,3,3,15,85,1.5,1.2,2.5,True,True,True,True,0.1,3,0.1,0.04
11,45.45454545454545,8.410077030158297,-4.4999999999999885,1.5574216722515406,4.813257812852489,70.79189419325185,20,1.5,9,3,3,20,85,1.5,1.2,2.5,True,True,True,True,0.1,3,0.1,0.04
11,45.45454545454545,8.410077030158297,-4.4999999999999885,1.5574216722515406,4.813257812852489,70.79189419325185,20,1.5,9,3,3,25,85,1.5,1.2,2.5,True,True,True,True,0.1,3,0.1,0.04
11,45.45454545454545,8.410077030158297,-4.4999999999999885,1.5574216722515406,3.5185012200554144,70.79189419325185,20,1.5,9,3,3,15,85,1.5,0.8,2.5,True,True,True,True,0.1,3,0.1,0.04
11,45.45454545454545,8.410077030158297,-4.4999999999999885,1.5574216722515406,3.5185012200554144,70.79189419325185,20,1.5,9,3,3,20,85,1.5,0.8,2.5,True,True,True,True,0.1,3,0.1,0.04
11,45.45454545454545,8.410077030158297,-4.4999999999999885,1.5574216722515406,3.5185012200554144,70.79189419325185,20,1.5,9,3,3,25,85,1.5,0.8,2.5,True,True,True,True,0.1,3,0.1,0.04
11,45.45454545454545,7.500000000000005,-4.4999999999999885,1.3888888888888935,2.694371481302116,63.13131313131334,20,1.5,9,3,3,15,85,1.5,1.8,2.5,False,True,True,True,0.1,3,0.1,0.04
11,45.45454545454545,7.500000000000005,-4.4999999999999885,1.3888888888888935,2.694371481302116,63.13131313131334,20,1.5,9,3,3,20,85,1.5,1.8,2.5,False,True,True,True,0.1,3,0.1,0.04
11,45.45454545454545,7.500000000000005,-4.4999999999999885,1.3888888888888935,2.694371481302116,63.13131313131334,20,1.5,9,3,3,25,85,1.5,1.8,2.5,False,True,True,True,0.1,3,0.1,0.04
11,45.45454545454545,7.500000000000005,-4.4999999999999885,1.3888888888888935,2.3130461467610886,63.13131313131334,20,1.5,9,3,3,15,85,1.5,1.2,2.5,False,True,True,True,0.1,3,0.1,0.04
11,45.45454545454545,7.500000000000005,-4.4999999999999885,1.3888888888888935,2.3130461467610886,63.13131313131334,20,1.5,9,3,3,20,85,1.5,1.2,2.5,False,True,True,True,0.1,3,0.1,0.04
11,45.45454545454545,7.500000000000005,-4.4999999999999885,1.3888888888888935,2.3130461467610886,63.13131313131334,20,1.5,9,3,3,25,85,1.5,1.2,2.5,False,True,True,True,0.1,3,0.1,0.04
11,45.45454545454545,7.500000000000005,-4.4999999999999885,1.3888888888888935,1.044899088182838,63.13131313131334,20,1.5,9,3,3,15,85,1.5,0.8,2.5,False,True,True,True,0.1,3,0.1,0.04
11,45.45454545454545,7.500000000000005,-4.4999999999999885,1.3888888888888935,1.044899088182838,63.13131313131334,20,1.5,9,3,3,20,85,1.5,0.8,2.5,False,True,True,True,0.1,3,0.1,0.04
11,45.45454545454545,7.500000000000005,-4.4999999999999885,1.3888888888888935,1.044899088182838,63.13131313131334,20,1.5,9,3,3,25,85,1.5,0.8,2.5,False,True,True,True,0.1,3,0.1,0.04
11,45.45454545454545,7.49999999999999,-6.000000000000008,1.0416666666666639,1.8917655815901213,47.348484848484716,25,1.5,14,3,3,15,75,2.0,1.8,2.5,False,True,True,True,0.1,3,0.1,0.04
11,45.45454545454545,7.49999999999999,-6.000000000000008,1.0416666666666639,1.8917655815901213,47.348484848484716,25,1.5,14,3,3,15,80,2.0,1.8,2.5,False,True,True,True,0.1,3,0.1,0.04
11,45.45454545454545,7.49999999999999,-6.000000000000008,1.0416666666666639,1.8917655815901213,47.348484848484716,25,1.5,14,3,3,20,75,2.0,1.8,2.5,False,True,True,True,0.1,3,0.1,0.04
11,45.45454545454545,7.49999999999999,-6.000000000000008,1.0416666666666639,1.8917655815901213,47.348484848484716,25,1.5,14,3,3,20,80,2.0,1.8,2.5,False,True,True,True,0.1,3,0.1,0.04
11,45.45454545454545,7.49999999999999,-6.000000000000008,1.0416666666666639,1.8917655815901213,47.348484848484716,25,1.5,14,3,3,25,75,2.0,1.8,2.5,False,True,True,True,0.1,3,0.1,0.04
11,45.45454545454545,7.49999999999999,-6.000000000000008,1.0416666666666639,1.8917655815901213,47.348484848484716,25,1.5,14,3,3,25,80,2.0,1.8,2.5,False,True,True,True,0.1,3,0.1,0.04
11,45.45454545454545,7.49999999999999,-6.000000000000008,1.0416666666666639,1.4731689839443618,47.348484848484716,25,1.5,14,3,3,15,75,2.0,1.2,2.5,False,True,True,True,0.1,3,0.1,0.04
11,45.45454545454545,7.49999999999999,-6.000000000000008,1.0416666666666639,1.4731689839443618,47.348484848484716,25,1.5,14,3,3,15,80,2.0,1.2,2.5,False,True,True,True,0.1,3,0.1,0.04
11,45.45454545454545,7.49999999999999,-6.000000000000008,1.0416666666666639,1.4731689839443618,47.348484848484716,25,1.5,14,3,3,20,75,2.0,1.2,2.5,False,True,True,True,0.1,3,0.1,0.04
11,45.45454545454545,7.49999999999999,-6.000000000000008,1.0416666666666639,1.4731689839443618,47.348484848484716,25,1.5,14,3,3,20,80,2.0,1.2,2.5,False,True,True,True,0.1,3,0.1,0.04
11,45.45454545454545,7.49999999999999,-6.000000000000008,1.0416666666666639,1.4731689839443618,47.348484848484716,25,1.5,14,3,3,25,75,2.0,1.2,2.5,False,True,True,True,0.1,3,0.1,0.04
11,45.45454545454545,7.49999999999999,-6.000000000000008,1.0416666666666639,1.4731689839443618,47.348484848484716,25,1.5,14,3,3,25,80,2.0,1.2,2.5,False,True,True,True,0.1,3,0.1,0.04
11,45.45454545454545,7.49999999999999,-6.000000000000008,1.0416666666666639,0.0334600146435049,47.348484848484716,25,1.5,14,3,3,15,75,2.0,0.8,2.5,False,True,True,True,0.1,3,0.1,0.04
11,45.45454545454545,7.49999999999999,-6.000000000000008,1.0416666666666639,0.0334600146435049,47.348484848484716,25,1.5,14,3,3,15,80,2.0,0.8,2.5,False,True,True,True,0.1,3,0.1,0.04
11,45.45454545454545,7.49999999999999,-6.000000000000008,1.0416666666666639,0.0334600146435049,47.348484848484716,25,1.5,14,3,3,20,75,2.0,0.8,2.5,False,True,True,True,0.1,3,0.1,0.04
11,45.45454545454545,7.49999999999999,-6.000000000000008,1.0416666666666639,0.0334600146435049,47.348484848484716,25,1.5,14,3,3,20,80,2.0,0.8,2.5,False,True,True,True,0.1,3,0.1,0.04
11,45.45454545454545,7.49999999999999,-6.000000000000008,1.0416666666666639,0.0334600146435049,47.348484848484716,25,1.5,14,3,3,25,75,2.0,0.8,2.5,False,True,True,True,0.1,3,0.1,0.04
11,45.45454545454545,7.49999999999999,-6.000000000000008,1.0416666666666639,0.0334600146435049,47.348484848484716,25,1.5,14,3,3,25,80,2.0,0.8,2.5,False,True,True,True,0.1,3,0.1,0.04
11,45.45454545454545,7.17434191468279,-6.000000000000008,0.996436377039275,4.3635851574609585,45.29256259269432,25,1.5,14,3,3,15,75,2.0,1.2,2.5,True,True,True,True,0.1,3,0.1,0.04
11,45.45454545454545,7.17434191468279,-6.000000000000008,0.996436377039275,4.3635851574609585,45.29256259269432,25,1.5,14,3,3,15,80,2.0,1.2,2.5,True,True,True,True,0.1,3,0.1,0.04
11,45.45454545454545,7.17434191468279,-6.000000000000008,0.996436377039275,4.3635851574609585,45.29256259269432,25,1.5,14,3,3,20,75,2.0,1.2,2.5,True,True,True,True,0.1,3,0.1,0.04
11,45.45454545454545,7.17434191468279,-6.000000000000008,0.996436377039275,4.3635851574609585,45.29256259269432,25,1.5,14,3,3,20,80,2.0,1.2,2.5,True,True,True,True,0.1,3,0.1,0.04
11,45.45454545454545,7.17434191468279,-6.000000000000008,0.996436377039275,4.3635851574609585,45.29256259269432,25,1.5,14,3,3,25,75,2.0,1.2,2.5,True,True,True,True,0.1,3,0.1,0.04
11,45.45454545454545,7.17434191468279,-6.000000000000008,0.996436377039275,4.3635851574609585,45.29256259269432,25,1.5,14,3,3,25,80,2.0,1.2,2.5,True,True,True,True,0.1,3,0.1,0.04
11,45.45454545454545,7.17434191468279,-6.000000000000008,0.996436377039275,3.1547982059188406,45.29256259269432,25,1.5,14,3,3,15,75,2.0,1.8,2.5,True,True,True,True,0.1,3,0.1,0.04
11,45.45454545454545,7.17434191468279,-6.000000000000008,0.996436377039275,3.1547982059188406,45.29256259269432,25,1.5,14,3,3,15,80,2.0,1.8,2.5,True,True,True,True,0.1,3,0.1,0.04
11,45.45454545454545,7.17434191468279,-6.000000000000008,0.996436377039275,3.1547982059188406,45.29256259269432,25,1.5,14,3,3,20,75,2.0,1.8,2.5,True,True,True,True,0.1,3,0.1,0.04
11,45.45454545454545,7.17434191468279,-6.000000000000008,0.996436377039275,3.1547982059188406,45.29256259269432,25,1.5,14,3,3,20,80,2.0,1.8,2.5,True,True,True,True,0.1,3,0.1,0.04
11,45.45454545454545,7.17434191468279,-6.000000000000008,0.996436377039275,3.1547982059188406,45.29256259269432,25,1.5,14,3,3,25,75,2.0,1.8,2.5,True,True,True,True,0.1,3,0.1,0.04
11,45.45454545454545,7.17434191468279,-6.000000000000008,0.996436377039275,3.1547982059188406,45.29256259269432,25,1.5,14,3,3,25,80,2.0,1.8,2.5,True,True,True,True,0.1,3,0.1,0.04
11,45.45454545454545,7.17434191468279,-6.000000000000008,0.996436377039275,2.887968639196048,45.29256259269432,25,1.5,14,3,3,15,75,2.0,0.8,2.5,True,True,True,True,0.1,3,0.1,0.04
11,45.45454545454545,7.17434191468279,-6.000000000000008,0.996436377039275,2.887968639196048,45.29256259269432,25,1.5,14,3,3,15,80,2.0,0.8,2.5,True,True,True,True,0.1,3,0.1,0.04
11,45.45454545454545,7.17434191468279,-6.000000000000008,0.996436377039275,2.887968639196048,45.29256259269432,25,1.5,14,3,3,20,75,2.0,0.8,2.5,True,True,True,True,0.1,3,0.1,0.04
11,45.45454545454545,7.17434191468279,-6.000000000000008,0.996436377039275,2.887968639196048,45.29256259269432,25,1.5,14,3,3,20,80,2.0,0.8,2.5,True,True,True,True,0.1,3,0.1,0.04
11,45.45454545454545,7.17434191468279,-6.000000000000008,0.996436377039275,2.887968639196048,45.29256259269432,25,1.5,14,3,3,25,75,2.0,0.8,2.5,True,True,True,True,0.1,3,0.1,0.04
11,45.45454545454545,7.17434191468279,-6.000000000000008,0.996436377039275,2.887968639196048,45.29256259269432,25,1.5,14,3,3,25,80,2.0,0.8,2.5,True,True,True,True,0.1,3,0.1,0.04
9,44.44444444444444,7.499999999999993,-6.000000000000012,0.9999999999999969,1.8386546181398344,44.44444444444431,25,1.5,14,3,3,15,85,2.0,1.8,2.5,False,True,True,True,0.1,3,0.1,0.04
9,44.44444444444444,7.499999999999993,-6.000000000000012,0.9999999999999969,1.8386546181398344,44.44444444444431,25,1.5,14,3,3,20,85,2.0,1.8,2.5,False,True,True,True,0.1,3,0.1,0.04
9,44.44444444444444,7.499999999999993,-6.000000000000012,0.9999999999999969,1.8386546181398344,44.44444444444431,25,1.5,14,3,3,25,85,2.0,1.8,2.5,False,True,True,True,0.1,3,0.1,0.04
9,44.44444444444444,7.499999999999993,-6.000000000000012,0.9999999999999969,1.6897252142763053,44.44444444444431,25,1.5,14,3,3,15,85,2.0,1.2,2.5,False,True,True,True,0.1,3,0.1,0.04
9,44.44444444444444,7.499999999999993,-6.000000000000012,0.9999999999999969,1.6897252142763053,44.44444444444431,25,1.5,14,3,3,20,85,2.0,1.2,2.5,False,True,True,True,0.1,3,0.1,0.04
9,44.44444444444444,7.499999999999993,-6.000000000000012,0.9999999999999969,1.6897252142763053,44.44444444444431,25,1.5,14,3,3,25,85,2.0,1.2,2.5,False,True,True,True,0.1,3,0.1,0.04
9,44.44444444444444,7.499999999999993,-6.000000000000012,0.9999999999999969,0.42481326079339965,44.44444444444431,25,1.5,14,3,3,15,85,2.0,0.8,2.5,False,True,True,True,0.1,3,0.1,0.04
9,44.44444444444444,7.499999999999993,-6.000000000000012,0.9999999999999969,0.42481326079339965,44.44444444444431,25,1.5,14,3,3,20,85,2.0,0.8,2.5,False,True,True,True,0.1,3,0.1,0.04
9,44.44444444444444,7.499999999999993,-6.000000000000012,0.9999999999999969,0.42481326079339965,44.44444444444431,25,1.5,14,3,3,25,85,2.0,0.8,2.5,False,True,True,True,0.1,3,0.1,0.04
9,44.44444444444444,7.024620536999773,-6.000000000000012,0.9366160715999677,3.3648124755029762,41.62738095999856,25,1.5,14,3,3,15,85,2.0,1.2,2.5,True,True,True,True,0.1,3,0.1,0.04
9,44.44444444444444,7.024620536999773,-6.000000000000012,0.9366160715999677,3.3648124755029762,41.62738095999856,25,1.5,14,3,3,20,85,2.0,1.2,2.5,True,True,True,True,0.1,3,0.1,0.04
9,44.44444444444444,7.024620536999773,-6.000000000000012,0.9366160715999677,3.3648124755029762,41.62738095999856,25,1.5,14,3,3,25,85,2.0,1.2,2.5,True,True,True,True,0.1,3,0.1,0.04
9,44.44444444444444,7.024620536999773,-6.000000000000012,0.9366160715999677,2.7009313585913963,41.62738095999856,25,1.5,14,3,3,15,85,2.0,1.8,2.5,True,True,True,True,0.1,3,0.1,0.04
9,44.44444444444444,7.024620536999773,-6.000000000000012,0.9366160715999677,2.7009313585913963,41.62738095999856,25,1.5,14,3,3,20,85,2.0,1.8,2.5,True,True,True,True,0.1,3,0.1,0.04
9,44.44444444444444,7.024620536999773,-6.000000000000012,0.9366160715999677,2.7009313585913963,41.62738095999856,25,1.5,14,3,3,25,85,2.0,1.8,2.5,True,True,True,True,0.1,3,0.1,0.04
9,44.44444444444444,7.024620536999773,-6.000000000000012,0.9366160715999677,2.082010829169678,41.62738095999856,25,1.5,14,3,3,15,85,2.0,0.8,2.5,True,True,True,True,0.1,3,0.1,0.04
9,44.44444444444444,7.024620536999773,-6.000000000000012,0.9366160715999677,2.082010829169678,41.62738095999856,25,1.5,14,3,3,20,85,2.0,0.8,2.5,True,True,True,True,0.1,3,0.1,0.04
9,44.44444444444444,7.024620536999773,-6.000000000000012,0.9366160715999677,2.082010829169678,41.62738095999856,25,1.5,14,3,3,25,85,2.0,0.8,2.5,True,True,True,True,0.1,3,0.1,0.04
12,41.66666666666667,7.5,-4.499999999999995,1.1904761904761918,1.2830228453193815,49.603174603174665,25,1.5,9,3,3,15,85,1.5,1.8,2.5,True,False,True,True,0.1,3,0.1,0.04
12,41.66666666666667,7.5,-4.499999999999995,1.1904761904761918,1.2830228453193815,49.603174603174665,25,1.5,9,3,3,15,85,1.5,1.8,2.5,False,False,True,True,0.1,3,0.1,0.04
12,41.66666666666667,7.5,-4.499999999999995,1.1904761904761918,1.2830228453193815,49.603174603174665,25,1.5,9,3,3,20,85,1.5,1.8,2.5,True,False,True,True,0.1,3,0.1,0.04
12,41.66666666666667,7.5,-4.499999999999995,1.1904761904761918,1.2830228453193815,49.603174603174665,25,1.5,9,3,3,20,85,1.5,1.8,2.5,False,False,True,True,0.1,3,0.1,0.04
12,41.66666666666667,7.5,-4.499999999999995,1.1904761904761918,1.2830228453193815,49.603174603174665,25,1.5,9,3,3,25,85,1.5,1.8,2.5,True,False,True,True,0.1,3,0.1,0.04
12,41.66666666666667,7.5,-4.499999999999995,1.1904761904761918,1.2830228453193815,49.603174603174665,25,1.5,9,3,3,25,85,1.5,1.8,2.5,False,False,True,True,0.1,3,0.1,0.04
12,41.66666666666667,7.5,-4.499999999999995,1.1904761904761918,-0.32112831642183703,-49.603174603174665,25,1.5,9,3,3,15,85,1.5,1.2,2.5,True,False,True,True,0.1,3,0.1,0.04
12,41.66666666666667,7.5,-4.499999999999995,1.1904761904761918,-0.32112831642183703,-49.603174603174665,25,1.5,9,3,3,15,85,1.5,1.2,2.5,False,False,True,True,0.1,3,0.1,0.04
12,41.66666666666667,7.5,-4.499999999999995,1.1904761904761918,-0.32112831642183703,-49.603174603174665,25,1.5,9,3,3,20,85,1.5,1.2,2.5,False,False,True,True,0.1,3,0.1,0.04
12,41.66666666666667,7.5,-4.499999999999995,1.1904761904761918,-0.32112831642183703,-49.603174603174665,25,1.5,9,3,3,20,85,1.5,1.2,2.5,True,False,True,True,0.1,3,0.1,0.04
12,41.66666666666667,7.5,-4.499999999999995,1.1904761904761918,-0.32112831642183703,-49.603174603174665,25,1.5,9,3,3,25,85,1.5,1.2,2.5,False,False,True,True,0.1,3,0.1,0.04
12,41.66666666666667,7.5,-4.499999999999995,1.1904761904761918,-0.32112831642183703,-49.603174603174665,25,1.5,9,3,3,25,85,1.5,1.2,2.5,True,False,True,True,0.1,3,0.1,0.04
12,41.66666666666667,7.5,-4.499999999999995,1.1904761904761918,-1.3787548854561238,-49.603174603174665,25,1.5,9,3,3,15,85,1.5,0.8,2.5,False,False,True,True,0.1,3,0.1,0.04
12,41.66666666666667,7.5,-4.499999999999995,1.1904761904761918,-1.3787548854561238,-49.603174603174665,25,1.5,9,3,3,15,85,1.5,0.8,2.5,True,False,True,True,0.1,3,0.1,0.04
12,41.66666666666667,7.5,-4.499999999999995,1.1904761904761918,-1.3787548854561238,-49.603174603174665,25,1.5,9,3,3,20,85,1.5,0.8,2.5,True,False,True,True,0.1,3,0.1,0.04
12,41.66666666666667,7.5,-4.499999999999995,1.1904761904761918,-1.3787548854561238,-49.603174603174665,25,1.5,9,3,3,20,85,1.5,0.8,2.5,False,False,True,True,0.1,3,0.1,0.04
12,41.66666666666667,7.5,-4.499999999999995,1.1904761904761918,-1.3787548854561238,-49.603174603174665,25,1.5,9,3,3,25,85,1.5,0.8,2.5,True,False,True,True,0.1,3,0.1,0.04
12,41.66666666666667,7.5,-4.499999999999995,1.1904761904761918,-1.3787548854561238,-49.603174603174665,25,1.5,9,3,3,25,85,1.5,0.8,2.5,False,False,True,True,0.1,3,0.1,0.04
15,40.0,8.303935429367725,-4.499999999999982,1.2302126562026305,4.683519374679435,49.20850624810522,20,1.5,9,3,3,15,75,1.5,1.2,2.5,True,True,True,True,0.1,3,0.1,0.04
15,40.0,8.303935429367725,-4.499999999999982,1.2302126562026305,4.683519374679435,49.20850624810522,20,1.5,9,3,3,15,80,1.5,1.2,2.5,True,True,True,True,0.1,3,0.1,0.04
15,40.0,8.303935429367725,-4.499999999999982,1.2302126562026305,4.683519374679435,49.20850624810522,20,1.5,9,3,3,20,75,1.5,1.2,2.5,True,True,True,True,0.1,3,0.1,0.04
15,40.0,8.303935429367725,-4.499999999999982,1.2302126562026305,4.683519374679435,49.20850624810522,20,1.5,9,3,3,20,80,1.5,1.2,2.5,True,True,True,True,0.1,3,0.1,0.04
15,40.0,8.303935429367725,-4.499999999999982,1.2302126562026305,4.683519374679435,49.20850624810522,20,1.5,9,3,3,25,75,1.5,1.2,2.5,True,True,True,True,0.1,3,0.1,0.04
15,40.0,8.303935429367725,-4.499999999999982,1.2302126562026305,4.683519374679435,49.20850624810522,20,1.5,9,3,3,25,80,1.5,1.2,2.5,True,True,True,True,0.1,3,0.1,0.04
15,40.0,8.303935429367725,-4.499999999999982,1.2302126562026305,3.2492875038464764,49.20850624810522,20,1.5,9,3,3,15,75,1.5,1.8,2.5,True,True,True,True,0.1,3,0.1,0.04
15,40.0,8.303935429367725,-4.499999999999982,1.2302126562026305,3.2492875038464764,49.20850624810522,20,1.5,9,3,3,15,80,1.5,1.8,2.5,True,True,True,True,0.1,3,0.1,0.04
15,40.0,8.303935429367725,-4.499999999999982,1.2302126562026305,3.2492875038464764,49.20850624810522,20,1.5,9,3,3,20,75,1.5,1.8,2.5,True,True,True,True,0.1,3,0.1,0.04
15,40.0,8.303935429367725,-4.499999999999982,1.2302126562026305,3.2492875038464764,49.20850624810522,20,1.5,9,3,3,20,80,1.5,1.8,2.5,True,True,True,True,0.1,3,0.1,0.04
15,40.0,8.303935429367725,-4.499999999999982,1.2302126562026305,3.2492875038464764,49.20850624810522,20,1.5,9,3,3,25,75,1.5,1.8,2.5,True,True,True,True,0.1,3,0.1,0.04
15,40.0,8.303935429367725,-4.499999999999982,1.2302126562026305,3.2492875038464764,49.20850624810522,20,1.5,9,3,3,25,80,1.5,1.8,2.5,True,True,True,True,0.1,3,0.1,0.04
15,40.0,8.303935429367725,-4.499999999999982,1.2302126562026305,3.0232845612558457,49.20850624810522,20,1.5,9,3,3,15,75,1.5,0.8,2.5,True,True,True,True,0.1,3,0.1,0.04
15,40.0,8.303935429367725,-4.499999999999982,1.2302126562026305,3.0232845612558457,49.20850624810522,20,1.5,9,3,3,15,80,1.5,0.8,2.5,True,True,True,True,0.1,3,0.1,0.04
15,40.0,8.303935429367725,-4.499999999999982,1.2302126562026305,3.0232845612558457,49.20850624810522,20,1.5,9,3,3,20,75,1.5,0.8,2.5,True,True,True,True,0.1,3,0.1,0.04
15,40.0,8.303935429367725,-4.499999999999982,1.2302126562026305,3.0232845612558457,49.20850624810522,20,1.5,9,3,3,20,80,1.5,0.8,2.5,True,True,True,True,0.1,3,0.1,0.04
15,40.0,8.303935429367725,-4.499999999999982,1.2302126562026305,3.0232845612558457,49.20850624810522,20,1.5,9,3,3,25,75,1.5,0.8,2.5,True,True,True,True,0.1,3,0.1,0.04
15,40.0,8.303935429367725,-4.499999999999982,1.2302126562026305,3.0232845612558457,49.20850624810522,20,1.5,9,3,3,25,80,1.5,0.8,2.5,True,True,True,True,0.1,3,0.1,0.04
20,40.0,8.102951572025788,-4.499999999999983,1.200437269929751,6.321866242773222,48.017490797190035,20,1.5,9,3,3,15,75,1.5,1.2,2.5,True,False,True,True,0.1,3,0.1,0.04
20,40.0,8.102951572025788,-4.499999999999983,1.200437269929751,6.321866242773222,48.017490797190035,20,1.5,9,3,3,15,80,1.5,1.2,2.5,True,False,True,True,0.1,3,0.1,0.04
20,40.0,8.102951572025788,-4.499999999999983,1.200437269929751,6.321866242773222,48.017490797190035,20,1.5,9,3,3,20,75,1.5,1.2,2.5,True,False,True,True,0.1,3,0.1,0.04
20,40.0,8.102951572025788,-4.499999999999983,1.200437269929751,6.321866242773222,48.017490797190035,20,1.5,9,3,3,20,80,1.5,1.2,2.5,True,False,True,True,0.1,3,0.1,0.04
20,40.0,8.102951572025788,-4.499999999999983,1.200437269929751,6.321866242773222,48.017490797190035,20,1.5,9,3,3,25,75,1.5,1.2,2.5,True,False,True,True,0.1,3,0.1,0.04
20,40.0,8.102951572025788,-4.499999999999983,1.200437269929751,6.321866242773222,48.017490797190035,20,1.5,9,3,3,25,80,1.5,1.2,2.5,True,False,True,True,0.1,3,0.1,0.04
20,40.0,8.102951572025788,-4.499999999999983,1.200437269929751,5.9940222363995765,48.017490797190035,20,1.5,9,3,3,15,75,1.5,1.8,2.5,True,False,True,True,0.1,3,0.1,0.04
20,40.0,8.102951572025788,-4.499999999999983,1.200437269929751,5.9940222363995765,48.017490797190035,20,1.5,9,3,3,15,80,1.5,1.8,2.5,True,False,True,True,0.1,3,0.1,0.04
20,40.0,8.102951572025788,-4.499999999999983,1.200437269929751,5.9940222363995765,48.017490797190035,20,1.5,9,3,3,20,75,1.5,1.8,2.5,True,False,True,True,0.1,3,0.1,0.04
20,40.0,8.102951572025788,-4.499999999999983,1.200437269929751,5.9940222363995765,48.017490797190035,20,1.5,9,3,3,20,80,1.5,1.8,2.5,True,False,True,True,0.1,3,0.1,0.04
20,40.0,8.102951572025788,-4.499999999999983,1.200437269929751,5.9940222363995765,48.017490797190035,20,1.5,9,3,3,25,75,1.5,1.8,2.5,True,False,True,True,0.1,3,0.1,0.04
20,40.0,8.102951572025788,-4.499999999999983,1.200437269929751,5.9940222363995765,48.017490797190035,20,1.5,9,3,3,25,80,1.5,1.8,2.5,True,False,True,True,0.1,3,0.1,0.04
20,40.0,8.102951572025788,-4.499999999999983,1.200437269929751,3.8897534894724695,48.017490797190035,20,1.5,9,3,3,15,75,1.5,0.8,2.5,True,False,True,True,0.1,3,0.1,0.04
20,40.0,8.102951572025788,-4.499999999999983,1.200437269929751,3.8897534894724695,48.017490797190035,20,1.5,9,3,3,15,80,1.5,0.8,2.5,True,False,True,True,0.1,3,0.1,0.04
20,40.0,8.102951572025788,-4.499999999999983,1.200437269929751,3.8897534894724695,48.017490797190035,20,1.5,9,3,3,20,75,1.5,0.8,2.5,True,False,True,True,0.1,3,0.1,0.04
